
*** CAPTURE STARTED ***
Buffer size: 30000 bytes (RAW MODE)
Capturing raw UART data with timestamps
Press 't' to stop capture


*** CAPTURE STOPPED ***
Captured 13057 bytes in 14.87 seconds
Type 'c' for CSV export


=== RAW CSV Export (copy this) ===

Timestamp_us,Byte_Hex
1312136,0xFF
1312653,0xFF
1313174,0xD0
1317960,0x55
1318476,0xE9
1322294,0xFF
1322982,0x55
1323499,0xAD
1327960,0x55
1328485,0x61
1329013,0x20
1329530,0x44
1330052,0xFF
1330576,0xFF
1331090,0xFF
1331615,0xFF
1332136,0xFF
1332652,0xFF
1333174,0x3A
1337271,0xFF
1337960,0x55
1338477,0xCF
1339013,0x0C
1339529,0xFE
1340051,0x25
1342975,0x55
1343500,0x8E
1344028,0x60
1344545,0x7F
1345067,0x91
1347271,0xFF
1347960,0x55
1348477,0xDD
1349013,0x00
1349530,0xFC
1350051,0x25
1352975,0x55
1353500,0x1F
1354075,0x7D
1354653,0xC9
1355220,0x00
1355798,0x0C
1356368,0x00
1356937,0xC0
1357515,0xFF
1358082,0xFF
1358654,0xCC
1362302,0xFF
1362990,0x55
1363507,0x80
1367975,0x55
1368500,0x32
1369028,0x09
1369545,0x00
1370067,0xC4
1372991,0x55
1373515,0x9C
1374044,0x00
1374561,0x00
1375082,0x2B
1375606,0x10
1376120,0xE0
1376644,0xFF
1377166,0x3F
1377683,0x35
1378204,0xD2
1382310,0xFF
1382998,0x55
1383515,0x1F
1384105,0x7D
1384683,0xC9
1385251,0x00
1385829,0x0C
1386401,0x00
1386967,0xC0
1387545,0xFF
1388113,0xFF
1388691,0xCC
1392983,0x55
1393507,0x42
1394036,0x00
1394561,0xFF
1395075,0xBD
1397960,0x55
1398485,0xCA
1399013,0xFC
1399530,0x7F
1400051,0xB8
1407960,0x55
1408477,0x0D
1409067,0x00
1409645,0x00
1410212,0xF2
1417952,0x55
1418476,0xC1
1419059,0x00
1419576,0x10
1420098,0x00
1420622,0xFF
1421143,0x2E
1427302,0xFF
1427990,0x55
1428507,0xB1
1429043,0x0C
1429560,0x00
1430082,0x42
1437965,0x55
1438489,0xC4
1439118,0x01
1439741,0xFF
1440366,0x3A
1447279,0xFF
1447965,0x55
1448490,0x1F
1449079,0x7D
1449657,0xC9
1450225,0x00
1450803,0x0C
1451373,0x00
1451942,0xC0
1452519,0xFF
1453087,0xFF
1453665,0xCC
1457309,0xFF
1457995,0x55
1458520,0x6A
1459049,0x24
1459566,0xA0
1460086,0x00
1460610,0x00
1461125,0x00
1461650,0xFF
1462171,0xFF
1462688,0xFF
1463210,0xD0
1467968,0x55
1468492,0xE9
1472964,0x55
1473489,0xAD
1477998,0x55
1478515,0x61
1479044,0x20
1479569,0x44
1480082,0xFF
1480607,0xFF
1481128,0xFF
1481646,0xFF
1482167,0xFF
1482684,0xFF
1483204,0x3A
1487960,0x55
1488476,0xCF
1489006,0x0C
1489530,0xFE
1490044,0x25
1492975,0x55
1493500,0x8E
1494028,0x60
1494545,0x7F
1495067,0x91
1497960,0x55
1498476,0xDD
1499006,0x00
1499530,0xFC
1500044,0x25
1502983,0x55
1503500,0x1F
1504075,0x7D
1504645,0xC9
1505219,0x00
1505790,0x0C
1506368,0x00
1506937,0xC0
1507507,0xFF
1508082,0xFF
1508652,0xCC
1512294,0xFF
1512982,0x55
1513499,0x80
1517957,0x55
1518481,0x32
1519010,0x09
1519527,0x00
1520049,0xC4
1522975,0x55
1523500,0x9C
1524028,0x00
1524545,0x00
1525067,0x2B
1525591,0x10
1526105,0xE0
1526630,0xFF
1527151,0x3F
1527667,0x35
1528189,0xD2
1532996,0x55
1533513,0x1F
1534095,0x7D
1534665,0xC9
1535240,0x00
1535810,0x0C
1536383,0x00
