
*** CAPTURE STARTED ***
Buffer size: 30000 bytes (RAW MODE)
Capturing raw UART data with timestamps
Press 't' to stop capture


*** CAPTURE STOPPED ***
Captured 16356 bytes in 19.20 seconds
Type 'c' for CSV export


=== RAW CSV Export (copy this) ===

Timestamp_us,Byte_Hex
1561650,0xD0
1566439,0x55
1566956,0xE9
1571489,0x55
1572012,0xAD
1576454,0x55
1576980,0x61
1577510,0x20
1578031,0x44
1578547,0xFF
1579069,0xFF
1579594,0xFF
1580107,0xFF
1580632,0xFF
1581146,0xFF
1581670,0x3A
1586424,0x55
1586949,0xCF
1587483,0x0C
1587997,0xFE
1588513,0x25
1590786,0xFF
1591475,0x55
1591996,0x8E
1592520,0x60
1593041,0x7F
1593566,0x91
1595740,0xFF
1596424,0x55
1596949,0xDD
1597482,0x00
1597997,0xFC
1598514,0x25
1600763,0xFF
1601455,0x55
1601972,0x1F
1602544,0x7C
1603118,0xC9
1603688,0x00
1604263,0x0C
1604834,0x00
1605409,0xC0
1605980,0xFF
1606550,0xFF
1607126,0xCD
1610786,0xFF
1611475,0x55
1611996,0x80
1616429,0x55
1616954,0x32
1617487,0x09
1617999,0x00
